gameId,gameType,gameMode,opponentId,isWinner,score,opponentScore,ratingChange,timestamp,duration
6a0816ebeab860285f72402b,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69b07893f699d5c3dfa39476,True,7,5,10,2026-05-16T07:06:16.847Z,120
6a081652eab860285f721fd6,CROSS_MATH_PUZZLE,ONLINE_SEARCH,6945aacccc6ca244e5fe913c,True,6,5,7,2026-05-16T07:03:43.021Z,120
6a0815c3eab860285f720008,CROSS_MATH_PUZZLE,ONLINE_SEARCH,694fc7c3c3b10184005653b4,True,5,5,1,2026-05-16T07:01:20.691Z,120
6a081534a4f460343620368b,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69d76aeafed53b3391f981d6,False,7,7,-1,2026-05-16T06:58:57.641Z,120
6a0814adcc042146505367aa,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69629413e749dec9f3db2d2c,False,4,6,-10,2026-05-16T06:56:42.637Z,120
6a081421cc042146505362b6,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69629413e749dec9f3db2d2c,True,7,7,1,2026-05-16T06:54:22.257Z,120
6a0692ff8be8166c3ca51231,CROSS_MATH_PUZZLE,ONLINE_SEARCH,696e420885f53749bf72307f,False,2,2,-1,2026-05-15T03:31:08.529Z,120
6a06927a8be8166c3ca50f79,CROSS_MATH_PUZZLE,ONLINE_SEARCH,696e420885f53749bf72307f,True,6,2,10,2026-05-15T03:28:55.433Z,120
6a0691f58be8166c3ca50cdb,CROSS_MATH_PUZZLE,ONLINE_SEARCH,696e420885f53749bf72307f,True,6,2,11,2026-05-15T03:26:42.854Z,120
6a0533ffdac4e11f21f1943e,CROSS_MATH_PUZZLE,ONLINE_SEARCH,698b272813b513a7614104e0,True,6,5,7,2026-05-14T02:33:32.556Z,120
6a053371dac4e11f21f17fcd,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69bb7d1efb1027b76f2dc2a0,False,3,6,-14,2026-05-14T02:31:10.535Z,120
6a0532e38be8166c3c9e82fb,CROSS_MATH_PUZZLE,ONLINE_SEARCH,6989e3adbe867e4552043cf7,False,5,5,-1,2026-05-14T02:28:48.279Z,120
6a05325edac4e11f21f15a09,CROSS_MATH_PUZZLE,ONLINE_SEARCH,694e91bbf8da33a4a7257fab,True,6,5,7,2026-05-14T02:26:35.422Z,120
6a0531cfdac4e11f21f14706,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69b29323319e7d1c21fe4523,False,4,5,-7,2026-05-14T02:24:12.985Z,120
6a0309d7fb8081d77d5802f3,DMAS_ABILITY,ONLINE_SEARCH,6a02b5df739b078a31838fd3,False,1,15,-27,2026-05-12T11:09:08.93Z,120
6a03093b739b078a3194bc61,DMAS_ABILITY,ONLINE_SEARCH,69f89322df106262247cbef9,True,19,7,15,2026-05-12T11:06:32.932Z,120
6a0307c0739b078a31947563,DMAS_ABILITY,ONLINE_SEARCH,69e89f3d178e2d43e416fd91,False,4,10,-13,2026-05-12T11:00:13.91Z,120
6a030739739b078a31945b63,DMAS_ABILITY,ONLINE_SEARCH,69b3b9f3ce6ab8c04c6bfa87,True,10,10,1,2026-05-12T10:57:58.444Z,120
6a0294cb739b078a317db237,CROSS_MATH_PUZZLE,ONLINE_SEARCH,694eb50ff8da33a4a72685e5,False,4,6,-12,2026-05-12T02:49:44.828Z,120
6a02943e739b078a317d9d0a,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69ba3ca9de3254ce9e1a9dc9,True,5,5,1,2026-05-12T02:47:23.042Z,120
6a0293b0739b078a317d888f,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69840d4fe4a6d32e25818596,True,6,4,8,2026-05-12T02:45:01.361Z,120
6a029328739b078a317d75c2,CROSS_MATH_PUZZLE,ONLINE_SEARCH,699a93c1740be46a87a14986,False,2,6,-18,2026-05-12T02:42:45.835Z,120
6a02917b739b078a317d36f9,CROSS_MATH_PUZZLE,ONLINE_SEARCH,699b4835740be46a87af00f1,True,6,5,7,2026-05-12T02:35:36.955Z,120
6a0290ed739b078a317d2389,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69908507683a5002c49d6ce5,False,4,5,-7,2026-05-12T02:33:14.971Z,120
6a029060739b078a317d0f8c,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69cf77cd2e087357d16065e9,False,4,5,-7,2026-05-12T02:30:53.151Z,120
6a01b8d2739b078a3145cd87,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69ca09c15414239ca6c15843,False,4,6,-9,2026-05-11T11:11:11.794Z,120
6a01b843739b078a3145b206,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69e873ca178e2d43e415f5ec,True,6,5,7,2026-05-11T11:08:48.83Z,120
6a01b7b6739b078a314597e4,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69eda37c52ffd448dbe9cf59,True,6,6,1,2026-05-11T11:06:27.176Z,120
6a01b728739b078a31457b3a,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69ca0ef55414239ca6c26b2b,True,5,5,1,2026-05-11T11:04:05.917Z,120
6a01b69b739b078a31456116,CROSS_MATH_PUZZLE,ONLINE_SEARCH,681b64d900a21121fc38a8df,True,7,6,6,2026-05-11T11:01:44.096Z,120
6a011ed0739b078a312b7582,CROSS_MATH_PUZZLE,ONLINE_SEARCH,697a3513dbdd4fdc5b6dd270,True,7,5,10,2026-05-11T00:14:05.873Z,120
6a011e35739b078a312b6cbe,CROSS_MATH_PUZZLE,ONLINE_SEARCH,6990dd5f683a5002c4a3692d,False,3,6,-13,2026-05-11T00:11:30.724Z,120
69ff8404739b078a31ee754d,MIND_SNAP,ONLINE_CHALLENGE,69922cb4683a5002c4b50ee3,True,16,13,1,2026-05-09T19:00:32.201Z,60
69ff8347190ac4b94e343a2f,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69a6ed4542e5056990dc50f6,False,5,6,-5,2026-05-09T18:58:12.206Z,120
69ff82ba190ac4b94e34377d,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69cb7e58731407ca5df01785,False,5,7,-10,2026-05-09T18:55:51.563Z,120
69ff822e739b078a31ee20ec,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69146f62e9588b580c3f1bea,True,6,5,6,2026-05-09T18:53:31.969Z,120
69ff818a739b078a31ee00be,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69429f84b4a4c2d5a98b321c,False,4,5,-8,2026-05-09T18:50:47.981Z,120
69ff80fc190ac4b94e342d73,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69a6ed4542e5056990dc50f6,False,4,7,-12,2026-05-09T18:48:25.319Z,120
69fedf6fc682592a19ce8c2c,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69c93d5a5414239ca6a317fa,False,4,6,-13,2026-05-09T07:19:08.545Z,120
69fedee99c232fc7464c5985,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69f470a58ed5762909ed575b,True,5,5,1,2026-05-09T07:16:54.426Z,120
69fede5b9c232fc7464c55c5,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69cef1bd2e087357d14dbc99,True,7,6,7,2026-05-09T07:14:32.671Z,120
69feddcd9c232fc7464c51f6,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69ad36ace321157dc22e709b,True,7,6,7,2026-05-09T07:12:10.639Z,120
69fdb279d3866f9be412b846,CROSS_MATH_PUZZLE,ONLINE_SEARCH,6980ef9e23085fd828f7abbb,True,5,2,13,2026-05-08T09:55:02.962Z,120
69fdb1f5d3866f9be412b4d8,CROSS_MATH_PUZZLE,ONLINE_SEARCH,6990d96b683a5002c4a3466b,True,5,5,1,2026-05-08T09:52:50.398Z,120
69fdb165d3866f9be412b191,CROSS_MATH_PUZZLE,ONLINE_SEARCH,6999d727740be46a8798718f,True,8,7,4,2026-05-08T09:50:26.707Z,120
69fdb0ded3866f9be412ae48,CROSS_MATH_PUZZLE,ONLINE_SEARCH,6999d727740be46a8798718f,False,4,6,-14,2026-05-08T09:48:11.501Z,120
69fdb05b19a1309174fc461d,CROSS_MATH_PUZZLE,ONLINE_SEARCH,6999d727740be46a8798718f,True,7,4,9,2026-05-08T09:46:00.015Z,120
69fdafcfd3866f9be412a7a8,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69ccb163edee9f893074ee96,True,7,5,10,2026-05-08T09:43:40.62Z,120
69fdaf41d3866f9be412a455,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69c815537d1de932908e016f,True,8,5,13,2026-05-08T09:41:18.015Z,120
69fdaeb3d3866f9be412a0e9,CROSS_MATH_PUZZLE,ONLINE_SEARCH,694f19def8da33a4a7280de7,True,6,5,7,2026-05-08T09:38:56.155Z,120
69fdae2519a1309174fbd203,CROSS_MATH_PUZZLE,ONLINE_SEARCH,6999d727740be46a8798718f,True,7,4,11,2026-05-08T09:36:34.367Z,120
69fdad9bd3866f9be4129a63,CROSS_MATH_PUZZLE,ONLINE_SEARCH,6902aed638e206f9418a2384,False,5,5,-1,2026-05-08T09:34:16.202Z,120
69fd2087d3866f9be41028e5,CROSS_MATH_PUZZLE,ONLINE_SEARCH,6977ba64033316984102096e,False,4,5,-8,2026-05-07T23:32:20.266Z,120
69fd1ff9d3866f9be4102868,CROSS_MATH_PUZZLE,ONLINE_SEARCH,6958823c754d890fdc618f35,False,5,5,-1,2026-05-07T23:29:58.727Z,120
69fd1f6ad3866f9be41027da,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69d123efa20d5ce949fe4a5f,False,4,5,-7,2026-05-07T23:27:35.155Z,120
69fd1edcd3866f9be4102777,CROSS_MATH_PUZZLE,ONLINE_SEARCH,692adbf35ec4fe7ef3a33d29,False,6,6,-1,2026-05-07T23:25:13.302Z,120
69fd1e4ed3866f9be41026f4,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69c2be0ebeb32d105c3d9e51,False,4,5,-7,2026-05-07T23:22:51.641Z,120
69fd1dc0d3866f9be410268c,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69564706eb513a4794e1317e,True,7,5,10,2026-05-07T23:20:29.903Z,120
69fd1d33d3866f9be4102615,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69581d8a754d890fdc60dd94,False,5,5,-1,2026-05-07T23:18:08.355Z,120
69f82afadf106262247a0c4f,CROSS_MATH_PUZZLE,ONLINE_SEARCH,690a3e04fb70dea1b57c6da9,False,6,6,-1,2026-05-04T05:15:35.331Z,120
69f806162322bab56077cf29,MIND_SNAP,ONLINE_SEARCH,69f44dba83bd384abc131212,False,10,13,-5,2026-05-04T02:37:11.227Z,60
69f805c32322bab56077c63b,MIND_SNAP,ONLINE_SEARCH,69943e4bf034b2e8773853df,False,9,13,-7,2026-05-04T02:35:48.889Z,60
69f805712322bab56077bc61,MIND_SNAP,ONLINE_SEARCH,69f779542322bab5606c4ac0,True,10,13,5,2026-05-04T02:34:26.866Z,60
69f8051f2322bab56077b4ce,MIND_SNAP,ONLINE_SEARCH,682d60b16a89aebf7fd50252,False,10,13,-5,2026-05-04T02:33:04.875Z,60
69f804ce2322bab56077abbf,MIND_SNAP,ONLINE_SEARCH,69b4968f99910d24c8e98768,True,10,13,6,2026-05-04T02:31:43.087Z,60
69f6e19f2322bab560522e82,DMAS,ONLINE_SEARCH,6994848a7e75d2a51a2af0b2,False,12,15,-5,2026-05-03T05:49:20.299Z,60
69f6e1562322bab560522211,DMAS,ONLINE_SEARCH,6994848a7e75d2a51a2af0b2,False,14,14,-1,2026-05-03T05:48:07.481Z,60
69f6e1012322bab5605212a2,DMAS,ONLINE_SEARCH,6994848a7e75d2a51a2af0b2,False,11,11,-1,2026-05-03T05:46:42.008Z,60
69f6e0b1df10626224729348,DMAS,ONLINE_SEARCH,694b3cd9ac9339a168413b6c,True,16,12,5,2026-05-03T05:45:22.439Z,60
69f6e01ca65e7e6caa81eb36,CROSS_MATH_PUZZLE,ONLINE_SEARCH,68e0bd2d53e4538e994ce891,False,4,5,-10,2026-05-03T05:43:53.634Z,120
69f6df932322bab56051d1c6,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69a7e97842e5056990ed9085,False,3,6,-14,2026-05-03T05:41:36.759Z,120
69f6df042322bab56051bb98,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69b8fcfcd42d3a4f42e16839,True,7,5,9,2026-05-03T05:39:13.949Z,120
69f6de772322bab56051a56b,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69b30bafe6e51475ac9a6831,True,7,5,9,2026-05-03T05:36:52.189Z,120
69f6dde92322bab560518dc8,CROSS_MATH_PUZZLE,ONLINE_SEARCH,695603aeeb513a4794dffe1d,True,6,5,6,2026-05-03T05:34:30.177Z,120
69f6dd5b2322bab5605175dd,CROSS_MATH_PUZZLE,ONLINE_SEARCH,6915d1ffe9588b580c44ab17,True,6,5,6,2026-05-03T05:32:08.439Z,120
69f6c8aa2322bab5604e1968,CROSS_MATH_PUZZLE,ONLINE_SEARCH,691e48baf3ce36375b09473f,True,6,5,7,2026-05-03T04:03:51.118Z,120
69f6c81c2322bab5604e0322,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69c2210427ace898a8c54429,True,4,4,1,2026-05-03T04:01:29.098Z,120
